Location,Year,1,2,3,4,5,6,7,8,9,10,11,12
SG KELANTAN,1990,10.24741935,9.388214286,8.660322581,8.644666667,8.931935484,8.745333333,8.79516129,8.951290323,9.207333333,9.823870968,9.971666667,11.67064516
SG KELANTAN,1991,9.954516129,9.2325,8.849032258,9.186666667,9.492903226,9.048666667,8.65483871,8.806129032,8.958666667,9.233225806,10.31133333,11.32354839
SG KELANTAN,1992,10.57903226,9.19,8.903548387,8.614333333,8.508387097,8.952333333,8.948064516,8.638387097,8.648333333,9.181612903,11.21966667,11.43741935
SG KELANTAN,1993,9.932903226,9.132857143,9.3,9.123666667,9.180645161,9.473,9.224193548,9.078709677,9.603333333,10.74290323,11.48166667,12.97225806
SG KELANTAN,1994,10.25451613,9.666071429,9.637419355,9.251,9.84483871,9.740333333,9.259677419,9.536451613,10.082,10.17677419,13.58133333,11.20129032
SG KELANTAN,1995,10.49806452,9.522142857,9.049032258,8.882666667,8.987419355,9.493333333,9.149032258,9.728709677,9.56,9.675483871,9.55,10.51677419
SG KELANTAN,1996,9.902258065,9.927931034,8.849354839,8.952666667,9.287741935,9.335666667,9.486129032,9.212258065,9.827666667,10.3316129,9.951666667,11.92612903
SG KELANTAN,1997,9.725806452,9.096785714,8.767741935,8.947666667,8.841935484,8.793,8.914516129,8.702258065,9.086666667,9.090322581,9.831666667,10.7
SG KELANTAN,1998,9.481290323,9.098928571,8.618064516,8.366666667,8.384516129,8.733666667,9.186129032,9.184516129,9.381,9.511935484,9.949333333,10.64903226
SG KELANTAN,1999,12.12967742,10.50571429,9.806774194,10.00533333,9.890322581,9.580333333,9.325483871,9.499677419,9.729333333,9.799354839,9.716666667,10.96322581
SG KELANTAN,2000,12.41419355,10.00241379,9.903548387,10.05866667,9.810967742,9.478333333,9.023225806,9.387419355,9.294333333,9.342258065,10.51566667,9.99
SG KELANTAN,2001,10.72612903,9.518214286,9.39516129,9.053,9.150322581,9.058333333,8.712258065,9.137741935,9.184666667,9.875483871,10.631,11.63193548
SG KELANTAN,2002,10.09290323,9.096785714,8.786774194,8.652666667,8.816774194,9.022666667,8.705483871,9.053548387,9.181333333,9.67483871,9.510333333,9.843548387
SG KELANTAN,2003,9.703225806,9.123571429,8.804516129,9.033,8.791290323,8.766333333,9.151935484,9.186774194,9.129666667,9.94516129,9.457,12.03451613
SG KELANTAN,2004,9.751935484,9.532068966,9.061612903,8.628,8.699677419,8.544666667,8.539032258,8.611290323,9.045,10.11064516,10.10866667,11.34258065
SG KELANTAN,2005,9.187096774,8.530714286,8.750322581,8.556333333,8.691935484,8.534,8.629032258,8.663548387,8.724,9.283870968,10.81866667,12.18967742
SG KELANTAN,2006,10.97193548,10.55964286,9.011290323,8.836666667,9.330322581,9.440666667,8.796774194,8.608387097,9.355666667,9.006774194,9.334666667,10.05645161
SG KELANTAN,2007,10.89935484,8.9925,8.632258065,8.805,8.952580645,9.266333333,8.895806452,8.85516129,9.183666667,9.140645161,10.335,13.22096774
SG KELANTAN,2008,9.582580645,8.811724138,10.20645161,9.424333333,9.569677419,9.426,9.922580645,10.0216129,10.541,10.48483871,10.555,11.57129032
SG KELANTAN,2009,11.33870968,9.335357143,9.719677419,9.649333333,9.581612903,9.278,9.337419355,9.143548387,9.406333333,9.792903226,12.293,11.19645161
SG KELANTAN,2010,9.993870968,9.187857143,8.331290323,8.066666667,8.055483871,8.460333333,8.634193548,8.769354839,8.949,8.572258065,8.544666667,8.955483871
SG KELANTAN,2011,10.69774194,9.285357143,9.13516129,9.135333333,8.640967742,8.923666667,8.548387097,8.37,8.695,9.036774194,10.276,10.54193548
SG KELANTAN,2012,10.79258065,9.157931034,8.968709677,9.186,8.93,8.282666667,8.33,8.32516129,8.460333333,8.481935484,8.54,9.730967742
SG KELANTAN,2013,10.16419355,10.11642857,9.681935484,8.522333333,8.972258065,8.352666667,8.210322581,8.660645161,8.69,8.412903226,9.108333333,11.10935484
SG KELANTAN,2014,9.862258065,8.592142857,8.315806452,8.276333333,8.306774194,8.181333333,7.771935484,8.015806452,8.188666667,8.699354839,8.973,13.00032258
SG KELANTAN,2015,10.90387097,9.6,9.061612903,8.867,9.419677419,9.298333333,8.908064516,9.503225806,9.592,10.24419355,10.576,10.67645161
SG KELANTAN,2016,10.2716129,10.11448276,9.210645161,8.864666667,8.936451613,9.599333333,9.501935484,9.429677419,10.447,10.19806452,10.82533333,11.54774194
SG KELANTAN,2017,13.51354839,9.233214286,8.826129032,8.917333333,9.219032258,9.539333333,9.751935484,9.31516129,9.225,8.979032258,9.916,10.12548387
SG KELANTAN,2018,10.71322581,8.733928571,8.123548387,7.843333333,7.975806452,8.083,8.176774194,8.262580645,8.687333333,8.728064516,9.063333333,9.71
SG KELANTAN,2019,8.180967742,7.580357143,7.421290323,7.533,7.705806452,8.069333333,7.776774194,7.854193548,7.923333333,8.228709677,9.114666667,9.879032258
SG LANAS,1981,25.25384615,25.3625,25.07419355,25.11866667,25.30645161,25.13966667,25.12903226,25.10258065,25.636,25.22903226,25.64166667,25.96290323
SG LANAS,1982,25.28419355,25.09678571,25.0483871,25.19166667,25.15677419,25.445,25.32806452,25.27354839,25.27133333,25.4416129,25.59966667,25.94967742
SG LANAS,1983,25.56580645,25.13178571,25.01322581,24.916,25.04129032,25.48966667,25.69451613,25.68258065,25.67033333,25.65774194,25.646,25.63451613
SG LANAS,1984,25.62258065,25.61068966,25.59806452,25.58666667,25.57483871,25.56333333,25.5516129,25.53806452,25.358,25.34322581,25.282,26.35483871
SG LANAS,1985,25.40612903,25.3375,25.81096774,25.20466667,25.50580645,25.31633333,25.13322581,25.11903226,25.60966667,25.90322581,25.51266667,25.68580645
SG LANAS,1986,25.46064516,25.06714286,25.05967742,24.972,25.01806452,25.48233333,25.26645161,25.07677419,25.18966667,25.48129032,25.50966667,26.74677419
SG LANAS,1987,25.39677419,25.17714286,25.0516129,25.042,25.22483871,25.115,24.96225806,25.10096774,25.135,25.49,25.36233333,27.05870968
SG LANAS,1988,25.3383871,25.34,25.2216129,25.12466667,25.43096774,25.33333333,25.34516129,25.53903226,25.509,25.3716129,27.75633333,26.18967742
SG LANAS,1989,25.59290323,25.32035714,25.25193548,25.181,25.08903226,25.17766667,25.06903226,24.97516129,24.99233333,25.55935484,25.52633333,25.36419355
SG LANAS,1990,25.33193548,25.30035714,25.27,25.23766667,25.20580645,25.17366667,25.14225806,25.10935484,25.07733333,25.04516129,25.01366667,24.98193548
SG LANAS,1991,24.94870968,24.91821429,24.88709677,24.855,24.85483871,24.91033333,24.87258065,25.00096774,25.23366667,25.27129032,26.53433333,26.15645161
SG LANAS,1992,25.73774194,25.38896552,25.06580645,24.94166667,24.93903226,25.22966667,25.21870968,24.97903226,24.92166667,25.53354839,25.862,26.10322581
SG LANAS,1993,25.52806452,25.1525,25.39225806,25.25266667,25.0883871,25.19133333,25.50290323,25.23258065,25.53,25.75225806,26.264,26.44677419
SG LANAS,1994,25.39967742,25.4575,25.25096774,25.13966667,25.29,25.59866667,25.29129032,25.14967742,25.304,25.42612903,27.219,25.76483871
SG LANAS,1995,25.52225806,25.105,25.03516129,24.85366667,24.92709677,25.477,25.33387097,25.28548387,25.32666667,25.32,25.311,25.30548387
SG LANAS,1996,25.20516129,25.14310345,24.83225806,24.80566667,24.85677419,24.93066667,25.07806452,24.9483871,25.184,25.48548387,25.289,26.56483871
SG LANAS,1997,25.01096774,24.90035714,24.75064516,24.848,24.69741935,24.99066667,25.12709677,24.9716129,25.20033333,25.10322581,25.549,26.02290323
SG LANAS,1998,25.33129032,24.9525,24.84129032,24.53666667,24.38548387,24.87966667,25.09290323,26.38903226,28.24633333,27.64806452,25.31266667,26.36032258
SG LANAS,1999,26.09032258,25.35392857,25.17548387,25.042,25.12419355,25.16566667,25.10645161,25.29612903,25.39433333,25.83,26.26566667,26.25483871
SG LANAS,2000,25.99258065,25.82896552,25.66645161,25.5,25.29870968,25.19466667,25.01258065,25.16870968,25.252,25.38096774,26.29133333,25.63870968
SG LANAS,2001,25.96225806,25.14714286,25.25709677,25.06033333,25.13677419,25.213,24.94774194,24.94193548,25.34533333,25.73774194,25.554,26.07354839
SG LANAS,2002,25.34096774,24.99785714,24.95516129,24.832,24.88387097,25.22333333,24.87129032,25.0416129,25.06666667,25.64806452,25.33466667,25.92064516
SG LANAS,2003,26.16677419,25.32321429,25.06967742,25.312,24.95064516,25.03166667,25.08709677,25.21419355,24.93633333,25.8083871,25.40566667,26.28806452
SG LANAS,2004,25.92967742,25.82034483,25.65741935,25.49166667,25.35677419,25.40566667,25.40451613,25.18322581,25.46033333,25.69870968,25.70066667,25.53096774
SG LANAS,2005,25.35903226,25.195,25.03096774,24.85666667,25.11258065,25.232,25.05096774,24.66258065,25.098,25.42,25.79533333,26.18677419
SG LANAS,2006,26.31870968,25.74928571,25.45064516,24.684,25.16516129,25.147,24.89935484,25.31032258,25.587,25.5716129,25.086,25.43064516
SG LANAS,2007,25.92387097,25.29607143,24.94548387,24.96933333,25.57419355,25.26133333,24.97612903,25.23064516,25.23133333,25.11935484,25.438,25.25612903
SG LANAS,2008,25.25,25.25,25.24032258,25.18866667,25.20870968,25.299,25.47774194,24.99354839,25.21133333,25.45258065,25.83733333,26.11258065
SG LANAS,2009,26.06741935,25.14178571,25.23774194,25.31766667,25.41806452,25.15566667,25.41870968,25.18354839,25.11566667,25.64612903,26.48333333,26.18225806
SG LANAS,2010,25.53903226,25.20571429,25.01354839,24.959,24.99322581,25.32333333,25.43225806,25.48967742,25.51533333,25.58935484,26.31066667,26.1416129
SG LANAS,2011,25.90677419,25.44892857,25.53,25.463,25.4,25.352,25.26032258,25.31709677,25.35466667,25.3383871,26.07333333,26.10096774
SG LANAS,2012,26.15709677,25.50517241,25.42225806,25.43666667,25.25483871,25.10866667,25.17967742,25.22225806,25.11,25.26935484,25.20333333,25.7283871
SG LANAS,2013,25.80677419,25.78071429,25.38677419,25.15366667,25.17548387,25.16966667,25.0416129,25.21774194,25.26366667,25.22225806,25.37766667,26.15870968
SG LANAS,2014,25.75322581,24.99928571,24.88870968,24.80733333,24.90806452,24.97833333,24.94451613,25.35806452,25.12366667,25.56774194,25.65366667,26.69870968
SG LANAS,2015,25.64580645,24.88928571,24.6916129,24.82033333,25.03741935,25.016,24.83451613,25.17354839,25.371,25.48903226,25.55366667,25.59516129
SG LANAS,2016,25.17290323,25.22103448,24.87451613,24.72866667,24.70419355,25.024,25.10516129,24.9916129,24.90833333,24.86677419,25.13,25.82741935
SG LANAS,2017,26.91354839,25.33,25.16935484,25.326,25.23096774,25.18666667,25.25612903,25.26935484,25.51833333,25.38322581,25.26233333,25.62064516
SG LANAS,2018,25.66451613,25.08107143,25.09322581,25.09966667,25.13741935,25.11633333,25.14096774,25.13129032,25.31433333,25.13129032,25.39866667,25.88451613
SG LANAS,2019,25.37258065,25.08607143,25.07580645,25.09533333,25.10709677,25.19666667,25.17193548,25.3116129,25.389,25.35709677,25.54166667,26.38322581
SG LEBIR,1980,22.69774194,22.62344828,22.46032258,22.39,22.62419355,22.465,22.35193548,23.06903226,23.289,24.05290323,24.26633333,24.18064516
SG LEBIR,1981,22.98193548,22.61285714,22.2816129,22.556,22.91548387,22.45833333,22.51774194,22.16967742,22.477,23.07387097,23.304,23.39032258
SG LEBIR,1982,22.33064516,22.10285714,22.33419355,23.32966667,22.67548387,22.50266667,22.59129032,22.98064516,23.19633333,23.46290323,23.63933333,25.09612903
SG LEBIR,1983,23.66258065,22.61071429,22.33548387,22.11966667,22.46064516,22.73366667,22.85741935,22.92387097,23.31766667,23.42935484,23.04033333,28.40322581
SG LEBIR,1984,23.78322581,25.10103448,23.81290323,23.40033333,23.19032258,23.18633333,23.14290323,23.05064516,23.082,23.10032258,23.199,23.58774194
SG LEBIR,1985,24.01129032,24.03071429,24.04967742,24.06966667,24.08935484,24.10933333,24.12903226,24.14935484,24.169,24.18870968,24.20866667,24.22870968
SG LEBIR,1986,24.24870968,24.2675,24.28709677,24.30666667,24.32677419,24.34633333,24.36645161,24.38645161,24.40633333,24.42612903,24.44566667,24.46580645
SG LEBIR,1987,24.48612903,24.505,24.52419355,24.54433333,24.56387097,24.58366667,24.60354839,24.62387097,24.64366667,24.63,23.76766667,23.87709677
SG LEBIR,1988,23.7916129,23.70896552,23.62612903,23.542,23.4583871,23.374,23.29,23.20451613,23.12033333,23.03677419,22.95233333,22.8683871
SG LEBIR,1989,22.78258065,22.70178571,22.62032258,22.55633333,22.96032258,22.952,22.83451613,22.80548387,23.093,23.66,23.617,23.42419355
SG LEBIR,1990,24.22677419,23.00428571,22.35419355,22.456,22.84645161,22.68233333,22.77612903,22.99354839,22.89466667,23.27290323,24.05433333,25.7583871
SG LEBIR,1991,23.90096774,23.15,22.73193548,22.63566667,22.74709677,23.04366667,22.29645161,22.50645161,22.80966667,23.15935484,23.35233333,25.38870968
SG LEBIR,1992,23.40225806,22.77724138,22.51612903,22.21633333,22.33774194,22.40533333,22.24032258,22.43258065,22.69533333,23.14258065,25.285,24.85580645
SG LEBIR,1993,23.39258065,22.745,22.77129032,22.771,22.96516129,23.02766667,23.06709677,22.68,22.84466667,22.77290323,22.83866667,22.90387097
SG LEBIR,1994,22.97032258,23.03428571,23.09774194,23.16266667,23.22806452,23.34066667,22.95516129,22.94870968,23.84,23.63516129,27.08266667,24.45741935
SG LEBIR,1995,23.89419355,23.21857143,22.56935484,22.47733333,22.3983871,23.00266667,22.65193548,22.78419355,23.43333333,24.02580645,24.56733333,25.22774194
SG LEBIR,1996,23.89806452,23.65413793,22.50129032,22.593,22.74129032,22.93933333,22.89677419,22.80225806,24.443,23.80387097,23.514,25.61419355
SG LEBIR,1997,22.83903226,22.56142857,22.52548387,22.96933333,22.48903226,22.42866667,22.65354839,22.65580645,22.88466667,22.8216129,23.302,24.86193548
SG LEBIR,1998,23.78096774,23.14214286,23.15774194,22.205,21.95870968,22.48566667,22.67806452,22.84290323,22.63133333,23.11774194,23.819,26.63935484
SG LEBIR,1999,25.87322581,23.51035714,23.19064516,23.353,23.30129032,23.163,22.77935484,23.25290323,23.36766667,23.21580645,23.04233333,24.81548387
SG LEBIR,2000,23.3216129,22.5737931,22.53,22.53,22.53225806,22.509,22.40741935,22.80903226,22.49733333,22.86129032,24.20633333,22.85354839
SG LEBIR,2001,24.00483871,22.46821429,23.12870968,22.91266667,22.85548387,22.97,22.60387097,22.75387097,23.20633333,24.12225806,25.06733333,26.26709677
SG LEBIR,2002,23.88225806,22.69392857,22.82870968,22.689,22.87935484,22.834,22.80612903,23.34677419,23.77433333,23.86258065,23.79,23.99935484
SG LEBIR,2003,23.96290323,23.66964286,23.14354839,23.362,23.10709677,23.60733333,23.88354839,23.86451613,24.24166667,24.8483871,24.468,25.64419355
SG LEBIR,2004,24.02870968,23.43586207,23.29741935,22.87866667,22.92870968,23.16066667,24.75483871,23.10612903,23.06,24.52419355,24.268,26.01451613
SG LEBIR,2005,23.47258065,22.92071429,22.57516129,22.45533333,23.19354839,23.248,23.35064516,23.53741935,23.58933333,23.98806452,25.84866667,26.24774194
SG LEBIR,2006,25.71935484,24.46928571,23.79451613,23.69466667,24.38354839,24.15466667,23.20451613,23.32032258,23.53833333,23.54806452,23.83366667,24.7183871
SG LEBIR,2007,25.10935484,23.32785714,22.8916129,23.072,23.19129032,23.28633333,22.96354839,23.73774194,23.56333333,23.97806452,24.93766667,27.96387097
SG LEBIR,2008,23.76709677,23.56586207,23.85903226,23.34666667,23.6783871,23.453,23.58419355,23.46290323,23.20366667,23.75064516,24.39233333,24.80193548
SG LEBIR,2009,24.87870968,22.86321429,23.27903226,23.48133333,23.75,23.55433333,23.37225806,23.10806452,23.51733333,24.37354839,23.968,24.04354839
SG LEBIR,2010,23.79516129,23.02857143,22.69967742,22.74633333,22.65935484,22.976,23.26774194,23.33709677,23.86966667,23.85129032,24.38066667,24.55580645
SG LEBIR,2011,25.41290323,23.68892857,24.12516129,23.85666667,23.63612903,23.814,23.51774194,23.49,23.85233333,24.49580645,25.377,25.17225806
SG LEBIR,2012,25.63935484,23.6637931,23.49032258,23.89933333,23.92258065,23.26433333,23.22612903,23.21354839,23.685,23.64451613,23.671,25.0883871
SG LEBIR,2013,24.78548387,24.91428571,23.81774194,23.48966667,23.46193548,23.18,23.36096774,23.79419355,23.75766667,24.15870968,23.95533333,26.55225806
SG LEBIR,2014,24.32225806,23.40857143,23.42903226,23.113,23.18387097,23.207,23.06806452,23.04612903,23.23466667,23.92677419,23.94566667,30.68677419
SG LEBIR,2015,39.01322581,35.26464286,31.51645161,27.64133333,24.22709677,23.24166667,23.13322581,23.66548387,23.60233333,23.44677419,23.486,23.9883871
SG LEBIR,2016,23.94806452,23.94068966,23.18064516,22.96566667,23.1,23.703,23.56677419,23.40354839,23.549,23.48903226,24.03366667,24.77774194
SG LEBIR,2017,27.17225806,24.24142857,23.68387097,23.68933333,23.47451613,23.49533333,23.45741935,23.69451613,24.03233333,24.0183871,24.91166667,25.68225806
SG LEBIR,2018,26.49870968,24.84821429,24.27516129,23.96533333,23.99612903,24.18566667,24.26903226,25.21387097,23.969,25.40870968,25.29933333,24.83258065
SG LEBIR,2019,22.53419355,22.39464286,22.50225806,22.628,22.80806452,23.053,22.81580645,22.81387097,23.05733333,23.5116129,24.41966667,25.09387097
SG SOKOR,1995,15.36322581,14.8125,14.73225806,14.45766667,14.52516129,15.08333333,14.88903226,14.90064516,14.88233333,15.10032258,15.312,17.10258065
SG SOKOR,1996,15.81225806,14.81241379,14.53451613,14.44133333,14.47741935,14.592,14.70774194,14.70548387,14.94433333,15.09419355,15.04966667,16.09806452
SG SOKOR,1997,14.84645161,14.63607143,14.44419355,14.507,14.37612903,14.47033333,14.73451613,14.49064516,14.619,14.74741935,14.87566667,16.35516129
SG SOKOR,1998,15.21935484,14.70928571,14.50483871,14.36966667,14.38709677,14.577,14.74645161,14.57709677,14.84433333,14.91483871,14.969,16.33709677
SG SOKOR,1999,16.61064516,15.20678571,14.92387097,15.06766667,14.91322581,14.99633333,14.81,14.85709677,14.92366667,14.8616129,15.07133333,15.82677419
SG SOKOR,2000,15.78709677,14.96896552,15.08516129,15.016,14.93612903,14.88833333,14.66354839,14.76935484,14.79266667,15.02064516,15.64433333,15.3383871
SG SOKOR,2001,15.82580645,15.01107143,14.89741935,14.754,15.36225806,14.87666667,14.63322581,14.60064516,14.892,15.22322581,15.43166667,16.69806452
SG SOKOR,2002,15.17903226,14.80357143,14.68741935,14.42333333,14.47193548,14.73633333,14.55774194,14.68870968,14.613,15.60451613,14.86933333,14.76
SG SOKOR,2003,15.5016129,14.73607143,14.70935484,15.072,15.01129032,14.98,15.00483871,15.29225806,15.163,15.71225806,15.71033333,18.17870968
SG SOKOR,2004,16.00387097,15.64551724,15.32,15.12566667,15.16225806,15.04666667,15.09870968,15.17419355,15.27233333,15.67129032,15.909,15.68064516
SG SOKOR,2005,15.45064516,15.21392857,15.08225806,14.83533333,15.05032258,15.439,15.23483871,15.35322581,15.41133333,15.57774194,17.07466667,16.9716129
SG SOKOR,2006,16.03387097,16.77107143,15.60870968,15.28666667,15.55032258,15.57966667,15.41580645,15.92870968,15.972,16.01483871,16.058,16.10129032
SG SOKOR,2007,16.14580645,16.18678571,16.22870968,16.272,16.31580645,16.35866667,16.40129032,16.44580645,16.48933333,16.53193548,16.575,16.61870968
SG SOKOR,2008,16.66258065,16.03344828,15.25387097,15.306,15.28387097,15.28633333,15.34064516,15.48419355,15.46266667,15.42967742,15.649,15.88967742
SG SOKOR,2009,16.74677419,15.76178571,15.51290323,15.25566667,15.24612903,15.306,15.36225806,15.37516129,15.28833333,15.34774194,16.564,15.87967742
SG SOKOR,2010,15.58032258,15.25178571,15.18709677,15.15,14.97193548,14.98566667,14.98483871,15.03096774,15.07633333,15.16580645,16.044,16.02709677
SG SOKOR,2011,16.78903226,15.47678571,15.59516129,15.33666667,15.30451613,15.68,16.90967742,15.50451613,15.97433333,15.67290323,16.437,18.20451613
SG SOKOR,2012,16.67709677,15.32724138,15.15806452,15.243,15.22258065,14.96033333,14.98903226,15.03419355,14.746,14.77806452,14.702,15.63
SG SOKOR,2013,15.70806452,16.12571429,15.5583871,15.16666667,15.20258065,15.19133333,15.01935484,15.39516129,15.38733333,15.40935484,15.52266667,17.18612903
SG SOKOR,2014,16.49870968,15.55571429,15.37709677,15.29866667,15.25612903,15.279,15.3083871,15.60548387,15.458,15.6983871,15.83133333,15.71483871
SG SOKOR,2015,15.66516129,15.61821429,15.57032258,15.52133333,15.47225806,15.42366667,15.37451613,15.32483871,15.27566667,15.22677419,15.29933333,15.82419355
SG SOKOR,2016,15.40451613,15.18758621,14.96032258,14.67266667,14.69645161,15.011,14.97258065,14.96483871,14.937,15.00225806,15.45166667,15.95903226
SG SOKOR,2017,18.03677419,15.60928571,15.20870968,15.18533333,15.20290323,15.26233333,15.27129032,15.32483871,15.397,15.54258065,16.34433333,16.3483871
SG SOKOR,2018,16.49645161,15.42321429,15.19806452,15.165,15.14032258,15.12033333,15.1583871,15.13516129,15.506,15.35,15.31833333,16.27354839
SG SOKOR,2019,15.63806452,15.34107143,15.15032258,15.10633333,15.13354839,15.256,15.16580645,15.13516129,15.506,15.37096774,15.88533333,17.23096774
